elapsed_ms,frame,scene,event,ms
3503.5873,18,1,"CPU Frame",19.1331005
3503.5897,18,1,"Input",0.150600001
3503.592,18,1,"GUI Update",0.0416000001
3503.5939,18,1,"Frustum Culling",0.0379999988
3503.5958,18,1,"Animations",9.99999975e-05
3503.5981,18,1,"Spring Dependencies",9.99999975e-05
3503.6001,18,1,"GUI Render",0.0428999998
3503.6019,18,1,"Physics",0.00520000001
3503.6038,18,1,"Update",18.0184002
3503.6056,18,1,"Fixed Update",0.00510000018
3503.6076,18,1,"Spline Update",0.000300000014
3503.6095,18,1,"Compose",0.412299991
3503.6113,18,1,"Update Buffers (CPU)",0.0815000013
3522.5214,19,1,"RenderPath3D Update",0.23
3522.5337,19,1,"Application Update",18.7899
3523.0366,19,1,"Application Render",0.4946
3523.4783,19,1,"Application Compose",0.4151
3524.3093,19,1,"SubmitCommandLists",0.8211
3524.4525,19,1,"Shadowmap packing",0.000199999995
3524.4563,19,1,"Render",0.494199991
3524.4587,19,1,"Procedural Animations",0.00159999996
3524.4611,19,1,"Script Components",0.000300000014
3524.4636,19,1,"CPU Frame",19.9174004
3524.4656,19,1,"Input",0.122000001
3524.4678,19,1,"GUI Update",0.0397999994
3524.4697,19,1,"Frustum Culling",0.0476000011
3524.4717,19,1,"Animations",9.99999975e-05
3524.4741,19,1,"Spring Dependencies",0.000199999995
3524.4762,19,1,"GUI Render",0.178399995
3524.4781,19,1,"Physics",0.00659999996
3524.4801,19,1,"Update",18.7894993
3524.4819,19,1,"Fixed Update",0.00270000007
3524.484,19,1,"Spline Update",0.000300000014
3524.486,19,1,"Compose",0.414099991
3524.4878,19,1,"Update Buffers (CPU)",0.0939000025
3544.1023,20,1,"RenderPath3D Update",0.3394
3544.1112,20,1,"Application Update",19.4821
3544.4761,20,1,"Application Render",0.3614
3544.9449,20,1,"Application Compose",0.419
3545.866,20,1,"SubmitCommandLists",0.9047
3545.8903,20,1,"Shadowmap packing",0.000300000014
3545.8937,20,1,"Render",0.360700011
3545.8957,20,1,"Procedural Animations",0.00150000001
3545.8982,20,1,"Script Components",0.000300000014
3545.9005,20,1,"CPU Frame",20.5167007
3545.9025,20,1,"Input",0.129999995
3545.9048,20,1,"GUI Update",0.0516000018
3545.9069,20,1,"Frustum Culling",0.0627000034
3545.9089,20,1,"Animations",9.99999975e-05
3545.9112,20,1,"Spring Dependencies",0.000199999995
3545.9136,20,1,"GUI Render",0.0434999987
3545.9154,20,1,"Physics",0.0178999994
3545.9175,20,1,"Update",19.4818993
3545.9265,20,1,"Fixed Update",0.00300000003
3545.9286,20,1,"Spline Update",0.000300000014
3545.9304,20,1,"Compose",0.41839999
3545.9323,20,1,"Update Buffers (CPU)",0.071800001
3564.6012,21,1,"RenderPath3D Update",0.3937
3564.6219,21,1,"Application Update",18.5377
3565.3077,21,1,"Application Render",0.6817
3565.8129,21,1,"Application Compose",0.437
3566.8606,21,1,"SubmitCommandLists",1.0369
3566.8915,21,1,"Shadowmap packing",0.000699999975
3566.8951,21,1,"Render",0.680400014
3566.8972,21,1,"Procedural Animations",0.00439999998
3566.8995,21,1,"Script Components",0.000699999975
3566.9038,21,1,"CPU Frame",19.9424
3566.906,21,1,"Input",0.140000001
3566.9083,21,1,"GUI Update",0.0838999972
3566.9102,21,1,"Frustum Culling",0.0659999996
3566.9121,21,1,"Animations",0.000199999995
3566.914,21,1,"Spring Dependencies",0.000899999985
3566.9162,21,1,"GUI Render",0.0693999976
3566.9179,21,1,"Physics",0.00960000046
3566.9198,21,1,"Update",18.5373001
3566.9216,21,1,"Fixed Update",0.00260000001
3566.9234,21,1,"Spline Update",0.0013
3566.9255,21,1,"Compose",0.4366
3566.9272,21,1,"Update Buffers (CPU)",0.156000003
3585.9962,22,1,"RenderPath3D Update",0.2622
3586.0075,22,1,"Application Update",18.9278
3586.3953,22,1,"Application Render",0.3842
3586.8522,22,1,"Application Compose",0.4168
3587.6905,22,1,"SubmitCommandLists",0.8202
3587.718,22,1,"Shadowmap packing",0.000199999995
3587.7217,22,1,"Render",0.3838
3587.7237,22,1,"Procedural Animations",0.00230000005
3587.7261,22,1,"Script Components",0.000500000024
3587.7287,22,1,"CPU Frame",19.9832001
3587.7308,22,1,"Input",0.142100006
3587.7332,22,1,"GUI Update",0.065700002
3587.7351,22,1,"Frustum Culling",0.059700001
3587.7371,22,1,"Animations",0.000600000028
3587.7389,22,1,"Spring Dependencies",0.00120000006
3587.741,22,1,"GUI Render",0.0617000014
3587.743,22,1,"Physics",0.00899999961
3587.7447,22,1,"Update",18.9274998
3587.7465,22,1,"Fixed Update",0.00389999989
3587.7482,22,1,"Spline Update",0.000300000014
3587.7501,22,1,"Compose",0.416200012
3587.7519,22,1,"Update Buffers (CPU)",0.0760999992
3606.9755,23,1,"RenderPath3D Update",0.3461
3606.9873,23,1,"Application Update",19.0704
3607.6268,23,1,"Application Render",0.6355
3608.0689,23,1,"Application Compose",0.4161
3609.1584,23,1,"SubmitCommandLists",1.0733
3609.1866,23,1,"Shadowmap packing",0.000199999995
3609.1905,23,1,"Render",0.635299981
3609.1925,23,1,"Procedural Animations",0.00179999997
3609.195,23,1,"Script Components",0.000500000024
3609.1975,23,1,"CPU Frame",20.3705006
3609.1995,23,1,"Input",0.154599994
3609.2017,23,1,"GUI Update",0.1017
3609.2038,23,1,"Frustum Culling",0.0551999994
3609.2523,23,1,"Animations",9.99999975e-05
3609.2546,23,1,"Spring Dependencies",0.00079999998
3609.2568,23,1,"GUI Render",0.064199999
3609.26,23,1,"Physics",0.0127999997
3609.262,23,1,"Update",19.0699997
3609.2639,23,1,"Fixed Update",0.00419999985
3609.2659,23,1,"Spline Update",0.00150000001
3609.2678,23,1,"Compose",0.415699989
3609.2697,23,1,"Update Buffers (CPU)",0.142299995
3627.586,24,1,"RenderPath3D Update",0.39
3627.6023,24,1,"Application Update",18.177
3628.2259,24,1,"Application Render",0.6193
3628.6944,24,1,"Application Compose",0.4237
3629.6622,24,1,"SubmitCommandLists",0.956
3629.6877,24,1,"Shadowmap packing",0.000600000028
3629.6909,24,1,"Render",0.618799984
3629.6928,24,1,"Procedural Animations",0.00270000007
3629.6952,24,1,"Script Components",0.00150000001
3629.6976,24,1,"CPU Frame",19.5277996
3629.6995,24,1,"Input",0.139300004
3629.7018,24,1,"GUI Update",0.100599997
3629.7037,24,1,"Frustum Culling",0.0452000014
3629.7057,24,1,"Animations",0.000600000028
3629.7075,24,1,"Spring Dependencies",0.000500000024
3629.7096,24,1,"GUI Render",0.0549000017
3629.7114,24,1,"Physics",0.0188999996
3629.7133,24,1,"Update",18.1762009
3629.715,24,1,"Fixed Update",0.00540000014
3629.7169,24,1,"Spline Update",0.00139999995
3629.7188,24,1,"Compose",0.423000008
3629.7206,24,1,"Update Buffers (CPU)",0.116499998
3650.612,25,1,"RenderPath3D Update",0.3134
3650.6272,25,1,"Application Update",20.7682
3651.3206,25,1,"Application Render",0.6893
3651.8267,25,1,"Application Compose",0.4595
3652.8403,25,1,"SubmitCommandLists",0.9952
3652.872,25,1,"Shadowmap packing",0.000199999995
3652.8756,25,1,"Render",0.688600004
3652.8776,25,1,"Procedural Animations",0.00359999994
3652.8799,25,1,"Script Components",0.00079999998
3652.8821,25,1,"CPU Frame",22.1567993
3652.884,25,1,"Input",0.128299996
3652.8864,25,1,"GUI Update",0.0873000026
3652.8883,25,1,"Frustum Culling",0.0522999987
3652.8902,25,1,"Animations",0.000300000014
3652.892,25,1,"Spring Dependencies",0.00079999998
3652.8941,25,1,"GUI Render",0.0768999979
3652.8958,25,1,"Physics",0.0130000003
3652.8978,25,1,"Update",20.7679996
3652.8997,25,1,"Fixed Update",0.00329999998
3652.9015,25,1,"Spline Update",0.0013
3652.9035,25,1,"Compose",0.459100008
3652.9053,25,1,"Update Buffers (CPU)",0.170100003
3672.7519,26,1,"RenderPath3D Update",0.1737
3672.7609,26,1,"Application Update",19.6919
3673.3422,26,1,"Application Render",0.5783
3673.8052,26,1,"Application Compose",0.4224
3674.6499,26,1,"SubmitCommandLists",0.8341
3674.671,26,1,"Shadowmap packing",0.000199999995
3674.6743,26,1,"Render",0.578000009
3674.6764,26,1,"Procedural Animations",0.00150000001
3674.6789,26,1,"Script Components",0.000300000014
3674.6814,26,1,"CPU Frame",20.9522991
3674.6834,26,1,"Input",0.154799998
3674.6855,26,1,"GUI Update",0.0436000004
3674.6877,26,1,"Frustum Culling",0.0529000014
3674.6895,26,1,"Animations",0.000199999995
3674.6912,26,1,"Spring Dependencies",0.000300000014
3674.6933,26,1,"GUI Render",0.0991000012
3674.695,26,1,"Physics",0.00789999962
3674.6971,26,1,"Update",19.6916008
3674.6988,26,1,"Fixed Update",0.00319999992
3674.7006,26,1,"Spline Update",0.000300000014
3674.7024,26,1,"Compose",0.421999991
3674.7042,26,1,"Update Buffers (CPU)",0.141299993
3693.7339,27,1,"RenderPath3D Update",0.3764
3693.7491,27,1,"Application Update",18.9144
3694.3823,27,1,"Application Render",0.6295
3694.8129,27,1,"Application Compose",0.4056
3695.7993,27,1,"SubmitCommandLists",0.9756
3695.8234,27,1,"Shadowmap packing",0.000500000024
3695.8274,27,1,"Render",0.628700018
3695.8296,27,1,"Procedural Animations",0.00579999993
3695.832,27,1,"Script Components",0.000500000024
3695.8345,27,1,"CPU Frame",20.1569996
3695.8364,27,1,"Input",0.122299999
3695.8396,27,1,"GUI Update",0.103100002
3695.8416,27,1,"Frustum Culling",0.0612000003
3695.8435,27,1,"Animations",9.99999975e-05
3695.8469,27,1,"Spring Dependencies",0.000699999975
3695.8491,27,1,"GUI Render",0.0546999983
3695.851,27,1,"Physics",0.0196000002
3695.8529,27,1,"Update",18.9137993
3695.8547,27,1,"Fixed Update",0.00319999992
3695.8565,27,1,"Spline Update",0.0013
3695.9134,27,1,"Compose",0.405299991
3695.9154,27,1,"Update Buffers (CPU)",0.131999999
3715.3352,28,1,"RenderPath3D Update",0.3001
3715.3483,28,1,"Application Update",19.2343
3715.8593,28,1,"Application Render",0.5082
3716.3246,28,1,"Application Compose",0.4344
3717.2141,28,1,"SubmitCommandLists",0.8754
3717.2582,28,1,"Shadowmap packing",0.000199999995
3717.263,28,1,"Render",0.507799983
3717.2651,28,1,"Procedural Animations",0.00150000001
3717.2684,28,1,"Script Components",0.000199999995
3717.2711,28,1,"CPU Frame",20.5205994
3717.2736,28,1,"Input",0.188700005
3717.2764,28,1,"GUI Update",0.0401000008
3717.2784,28,1,"Frustum Culling",0.0969000012
