elapsed_ms,frame,scene,event,ms
3663.9697,14,18,"Shadowmap packing",0.00039999999
3663.9729,14,18,"Render",9.91539955
3663.9749,14,18,"Procedural Animations",0.00120000006
3663.9773,14,18,"Script Components",0.000199999995
3663.98,14,18,"CPU Frame",41.8331985
3663.9822,14,18,"Input",0.124600001
3663.9846,14,18,"GUI Update",0.0370999984
3663.9865,14,18,"Frustum Culling",1.20510006
3663.9884,14,18,"Animations",0.000199999995
3663.9902,14,18,"Spring Dependencies",0.000899999985
3663.9922,14,18,"GUI Render",0.111900002
3663.994,14,18,"Physics",0.00800000038
3663.9957,14,18,"Update",31.0900002
3663.9975,14,18,"Fixed Update",0.0046000001
3663.9994,14,18,"Spline Update",0.000199999995
3664.0014,14,18,"Compose",0.480100006
3664.0036,14,18,"Update Buffers (CPU)",0.104999997
3693.4662,15,18,"SetVSync",29.2462
3699.4298,15,18,"RenderPath3D Update",5.046
3699.4661,15,18,"Application Update",35.2764
3712.0867,15,18,"Application Render",12.6159
3712.5596,15,18,"Application Compose",0.4065
3713.3031,15,18,"SubmitCommandLists",0.7315
3713.3419,15,18,"Shadowmap packing",0.000300000014
3713.3451,15,18,"Render",12.6146002
3713.347,15,18,"Procedural Animations",0.0013
3713.3495,15,18,"Script Components",0.000300000014
3713.3517,15,18,"CPU Frame",48.6066017
3713.3537,15,18,"Input",0.169499993
3713.3558,15,18,"GUI Update",0.0439999998
3713.3579,15,18,"Frustum Culling",1.27390003
3713.3599,15,18,"Animations",9.99999975e-05
3713.3622,15,18,"Spring Dependencies",0.00079999998
3713.3643,15,18,"GUI Render",0.109200001
3713.3664,15,18,"Physics",0.00730000017
3713.3681,15,18,"Update",35.2759018
3713.37,15,18,"Fixed Update",0.00480000023
3713.3721,15,18,"Spline Update",0.000199999995
3713.3739,15,18,"Compose",0.405800015
3713.3757,15,18,"Update Buffers (CPU)",0.101499997
3743.0342,16,18,"SetVSync",29.4575
3748.869,16,18,"RenderPath3D Update",4.9044
3748.8931,16,18,"Application Update",35.335
3758.8379,16,18,"Application Render",9.9413
3759.3183,16,18,"Application Compose",0.4125
3760.307,16,18,"SubmitCommandLists",0.9752
3760.335,16,18,"Shadowmap packing",0.000300000014
3760.3385,16,18,"Render",9.9406004
3760.3404,16,18,"Procedural Animations",0.00150000001
3760.343,16,18,"Script Components",0.000500000024
3760.346,16,18,"CPU Frame",46.0115013
3760.348,16,18,"Input",0.1655
3760.35,16,18,"GUI Update",0.0430000015
3760.3522,16,18,"Frustum Culling",1.21669996
3760.3542,16,18,"Animations",0.000699999975
3760.3562,16,18,"Spring Dependencies",0.000199999995
