elapsed_ms,frame,scene,event,ms
2830.7546,14,1,"Update",0.217800006
2830.7564,14,1,"Fixed Update",9.99999975e-05
2830.7582,14,1,"Spline Update",0.000199999995
2830.76,14,1,"Compose",0.421499997
2830.8084,14,1,"Update Buffers (CPU)",0.0895000026
2831.1633,15,1,"RenderPath3D Update",0.183
2831.1677,15,1,"Application Update",0.2163
2831.8771,15,1,"Application Render",0.7071
2832.4832,15,1,"Application Compose",0.549
2837.6847,15,1,"SubmitCommandLists",5.1829
2837.7821,15,1,"Shadowmap packing",0.000199999995
2837.7867,15,1,"Render",0.706799984
2837.79,15,1,"Procedural Animations",0.00120000006
2837.7937,15,1,"Script Components",0.000199999995
2837.7972,15,1,"CPU Frame",1.8319
2837.7997,15,1,"Input",0.129700005
2837.8032,15,1,"GUI Update",0.0255999994
2837.8064,15,1,"Frustum Culling",0.0537
2837.8091,15,1,"Animations",9.99999975e-05
2837.8126,15,1,"Spring Dependencies",0.000199999995
2837.8158,15,1,"GUI Render",0.369800001
2837.8188,15,1,"Physics",0.00100000005
2837.8218,15,1,"Update",0.216000006
2837.825,15,1,"Fixed Update",0
2837.8283,15,1,"Spline Update",0.000199999995
2837.8315,15,1,"Compose",0.548600018
2837.8348,15,1,"Update Buffers (CPU)",0.135499999
2838.415,16,1,"RenderPath3D Update",0.2912
2838.4237,16,1,"Application Update",0.3664
2839.0583,16,1,"Application Render",0.6314
2839.5403,16,1,"Application Compose",0.4341
2844.6459,16,1,"SubmitCommandLists",5.0949
2844.7487,16,1,"Shadowmap packing",0.000300000014
2844.7534,16,1,"Render",0.631099999
2844.7569,16,1,"Procedural Animations",0.00219999999
2844.7606,16,1,"Script Components",0.000300000014
2844.7647,16,1,"CPU Frame",1.83200002
2844.7677,16,1,"Input",0.192200005
2844.7712,16,1,"GUI Update",0.060899999
2844.7745,16,1,"Frustum Culling",0.0612999983
2844.7781,16,1,"Animations",9.99999975e-05
2844.782,16,1,"Spring Dependencies",0.00100000005
2844.7861,16,1,"GUI Render",0.0828000009
2844.7888,16,1,"Physics",0.00949999969
2844.7925,16,1,"Update",0.365999997
2844.7953,16,1,"Fixed Update",0.00850000046
2844.7981,16,1,"Spline Update",0.000899999985
2844.801,16,1,"Compose",0.433699995
2844.804,16,1,"Update Buffers (CPU)",0.138899997
2845.5144,17,1,"RenderPath3D Update",0.3555
2845.5238,17,1,"Application Update",0.433
2846.2246,17,1,"Application Render",0.6974
2846.9384,17,1,"Application Compose",0.6684
2851.5891,17,1,"SubmitCommandLists",4.6086
2851.6791,17,1,"Shadowmap packing",0.000300000014
2851.6836,17,1,"Render",0.697099984
2851.6856,17,1,"Procedural Animations",0.00469999993
2851.6881,17,1,"Script Components",0.000300000014
2851.6906,17,1,"CPU Frame",2.28439999
2851.6927,17,1,"Input",0.256999999
2851.6954,17,1,"GUI Update",0.067400001
2851.6974,17,1,"Frustum Culling",0.0694999993
2851.6995,17,1,"Animations",9.99999975e-05
2851.7021,17,1,"Spring Dependencies",0.000699999975
2851.7046,17,1,"GUI Render",0.107900001
2851.7066,17,1,"Physics",0.00350000011
2851.7084,17,1,"Update",0.432200015
2851.7104,17,1,"Fixed Update",0.000199999995
2851.7122,17,1,"Spline Update",0.000899999985
2851.7143,17,1,"Compose",0.667900026
2851.7164,17,1,"Update Buffers (CPU)",0.1699
