elapsed_ms,frame,scene,event,ms
3768.6458,24,18,"Application Compose",0.4093
3769.6622,24,18,"SubmitCommandLists",1.0047
3769.6897,24,18,"Shadowmap packing",0.00039999999
3769.6926,24,18,"Render",14.3548002
3769.6947,24,18,"Procedural Animations",0.0109999999
3769.6969,24,18,"Script Components",0.000199999995
3769.6993,24,18,"CPU Frame",23.5846004
3769.7011,24,18,"Input",0.142800003
3769.7032,24,18,"GUI Update",0.0687000006
3769.7051,24,18,"Frustum Culling",1.64230001
3769.707,24,18,"Animations",0.000199999995
3769.7088,24,18,"Spring Dependencies",0.000500000024
3769.7109,24,18,"GUI Render",0.0764999986
3769.7126,24,18,"Physics",0.00620000018
3769.7147,24,18,"Update",8.52789974
3769.7164,24,18,"Fixed Update",0.00549999997
3769.7181,24,18,"Spline Update",0.000199999995
3769.72,24,18,"Compose",0.408399999
3769.7219,24,18,"Update Buffers (CPU)",0.1523
3779.0523,25,18,"RenderPath3D Update",6.3374
3779.0836,25,18,"Application Update",9.2194
3789.4088,25,18,"Application Render",10.3217
3789.8938,25,18,"Application Compose",0.4045
3790.9801,25,18,"SubmitCommandLists",1.0736
3791.0289,25,18,"Shadowmap packing",0.000500000024
3791.0322,25,18,"Render",10.3206997
3791.0343,25,18,"Procedural Animations",0.00159999996
3791.0366,25,18,"Script Components",9.99999975e-05
3791.0398,25,18,"CPU Frame",20.2257996
3791.0418,25,18,"Input",0.130899996
3791.0443,25,18,"GUI Update",0.0579000004
3791.0463,25,18,"Frustum Culling",1.24769998
3791.0483,25,18,"Animations",0.000199999995
3791.0502,25,18,"Spring Dependencies",0.00109999999
3791.0522,25,18,"GUI Render",0.109099999
3791.0539,25,18,"Physics",0.0331000015
3791.0558,25,18,"Update",9.21899986
3791.0575,25,18,"Fixed Update",0.00529999984
3791.0594,25,18,"Spline Update",0.00039999999
3791.0614,25,18,"Compose",0.403699994
3791.0633,25,18,"Update Buffers (CPU)",0.118100002
3800.7507,26,18,"RenderPath3D Update",8.1532
3800.7999,26,18,"Application Update",9.5766
3811.5577,26,18,"Application Render",10.7546
3812.0518,26,18,"Application Compose",0.4226
3814.2852,26,18,"SubmitCommandLists",2.2196
3814.404,26,18,"Shadowmap packing",0.000199999995
3814.4086,26,18,"Render",10.7531996
3814.4112,26,18,"Procedural Animations",0.00400000019
3814.414,26,18,"Script Components",0.000199999995
3814.4184,26,18,"CPU Frame",21.0491009
3814.4204,26,18,"Input",0.148000002
3814.4234,26,18,"GUI Update",0.0675999969
3814.4259,26,18,"Frustum Culling",1.46309996
3814.4286,26,18,"Animations",0.000199999995
3814.4302,26,18,"Spring Dependencies",0.000500000024
3814.4321,26,18,"GUI Render",0.117799997
3814.4339,26,18,"Physics",0.0195000004
3814.4364,26,18,"Update",9.57590008
3814.438,26,18,"Fixed Update",0.00590000022
3814.4409,26,18,"Spline Update",0.000300000014
3814.4431,26,18,"Compose",0.421700001
3814.4447,26,18,"Update Buffers (CPU)",0.177599996
3823.9557,27,18,"RenderPath3D Update",8.0745
3824.002,27,18,"Application Update",9.305
3837.6781,27,18,"Application Render",13.6727
3838.1875,27,18,"Application Compose",0.3987
3839.2545,27,18,"SubmitCommandLists",1.054
3839.2811,27,18,"Shadowmap packing",0.00039999999
3839.284,27,18,"Render",13.6708002
3839.286,27,18,"Procedural Animations",0.00200000009
3839.3292,27,18,"Script Components",0.000300000014
3839.3316,27,18,"CPU Frame",23.8339996
3839.3339,27,18,"Input",0.216900006
3839.336,27,18,"GUI Update",0.107900001
3839.3378,27,18,"Frustum Culling",1.49310005
3839.3396,27,18,"Animations",0.00079999998
3839.3414,27,18,"Spring Dependencies",0.00139999995
3839.3433,27,18,"GUI Render",0.147300005
3839.345,27,18,"Physics",0.00820000004
3839.3469,27,18,"Update",9.30449963
3839.3485,27,18,"Fixed Update",0.00700000022
3839.3503,27,18,"Spline Update",0.00079999998
3839.352,27,18,"Compose",0.397799999
3839.3538,27,18,"Update Buffers (CPU)",0.165900007
3850.9007,28,18,"RenderPath3D Update",8.04
3850.9358,28,18,"Application Update",11.4448
3865.0544,28,18,"Application Render",14.1145
3865.5394,28,18,"Application Compose",0.4075
3866.7207,28,18,"SubmitCommandLists",1.1691
3866.756,28,18,"Shadowmap packing",0.000699999975
3866.7594,28,18,"Render",14.1128998
3866.7613,28,18,"Procedural Animations",0.00139999995
3866.7636,28,18,"Script Components",0.000600000028
3866.766,28,18,"CPU Frame",26.2803001
3866.768,28,18,"Input",0.125799999
3866.7704,28,18,"GUI Update",0.0881000012
3866.7724,28,18,"Frustum Culling",1.53110003
3866.7744,28,18,"Animations",9.99999975e-05
